Timestamp,isLeftGazeValid, isRightGazeValid,leftGazePosX,leftGazePosY,leftGazePosZ,leftGazeRotX,leftGazeRotY,leftGazeRotZ,leftGazeRotW,rightGazePosX,rightGazePosY,rightGazePosZ,rightGazeRotX,rightGazeRotY,rightGazeRotZ,rightGazeRotW,isLeftPupilDiameterValid, isRightPupilDiameterValid,leftPupilDiameter,rightPupilDiameter,isLeftPupilPositionValid, isLRightPupilPositionValidleftPupilPositionX,leftPupilPositionY,rightPupilPositionX,rightPupilPositionY,isleftGeometricValid,isRightGeometricValid,leftOpenness,rightOpenness,leftWide,rightWide,leftSqueeze,rightSqueeze,headPosX,headPosY,headPosZ,headRotX,headRotY,headRotZ,headRotW
2025-06-20 13:33:32.533,1,1,-1.14044,0.5700355,2.425985,0.1276116,0.02904964,-0.0349251,-0.9907833,-1.076203,0.5744883,2.4246010.128424,0.01028506,-0.03475724,-0.9910567,1,1,6.324235,6.62955,1,1,0.4864247,0.4641634,0.5137719,0.4728808,1,1,0.9999999,0.9999999,0,0,0,0,-1.108581,0.574097,-2.441394,0.06916849,-0.0001830098,0.03473112,0.9970002
2025-06-20 13:33:32.544,1,1,-1.140533,0.5700371,2.425754,0.1275553,0.0291935,-0.0349312,-0.9907862,-1.076296,0.5744953,2.4243990.1283646,0.01051042,-0.03476611,-0.9910618,1,1,6.325297,6.629276,1,1,0.4864247,0.4641634,0.5139976,0.4728143,1,1,0.9999999,0.9999999,0,0,0,0,-1.108666,0.5740959,-2.441217,0.06909478,4.895726E-06,0.0347495,0.9970047
2025-06-20 13:33:32.555,1,1,-1.140612,0.5700431,2.425511,0.1275451,0.02933914,-0.03495924,-0.9907821,-1.076375,0.5745093,2.4241850.1283512,0.01074815,-0.03479652,-0.9910599,1,1,6.335125,6.630291,1,1,0.4862572,0.4647415,0.5139976,0.4728143,1,1,0.9999999,0.9999999,0,0,0,0,-1.108753,0.5741057,-2.440987,0.06903805,0.0002332918,0.03479064,0.9970072
2025-06-20 13:33:32.566,1,1,-1.140676,0.5700383,2.425318,0.1278679,0.02906095,-0.03498293,-0.9907479,-1.076439,0.5745121,2.4240150.1286652,0.01064946,-0.03482743,-0.9910191,1,1,6.357737,6.61725,1,1,0.4861691,0.4651149,0.5144845,0.4732795,1,1,0.9999999,0.9999999,0,0,0,0,-1.108837,0.574105,-2.440767,0.06902997,0.0004507797,0.03484718,0.9970057
2025-06-20 13:33:32.577,1,1,-1.140737,0.5700249,2.425133,0.1278284,0.02932889,-0.03503888,-0.9907432,-1.0765,0.5745078,2.4238490.1286242,0.01100447,-0.03488175,-0.9910187,1,1,6.369067,6.610293,1,1,0.4861691,0.4651149,0.5144845,0.4732795,1,1,0.9999999,0.9999999,0,0,0,0,-1.108903,0.5740976,-2.440592,0.0690795,0.0006047959,0.03490784,0.9970001
2025-06-20 13:33:32.590,1,1,-1.140805,0.5699833,2.424906,0.1280559,0.02930976,-0.03510364,-0.9907122,-1.076569,0.5744776,2.4236440.1288449,0.01116576,-0.03494842,-0.9909859,1,1,6.372471,6.616035,1,1,0.486424,0.4653168,0.5144845,0.4732795,1,1,0.9999999,0.9999999,0,0,0,0,-1.108965,0.5740684,-2.440408,0.06916455,0.0007614892,0.03497549,0.9969917
2025-06-20 13:33:32.599,1,1,-1.14086,0.569957,2.424738,0.1282803,0.02926528,-0.03514754,-0.990683,-1.076624,0.5744591,2.423490.1290655,0.01122186,-0.03499411,-0.9909549,1,1,6.362,6.619286,1,1,0.4864627,0.4652599,0.5148827,0.4733398,1,1,0.9999999,0.9999999,0,0,0,0,-1.109025,0.5740487,-2.440246,0.0692434,0.0008793778,0.03503008,0.9969842
2025-06-20 13:33:32.611,1,1,-1.140921,0.5699232,2.42454,0.128537,0.02925285,-0.03518517,-0.9906486,-1.076685,0.5744328,2.423310.129319,0.01129492,-0.03503334,-0.9909196,1,1,6.352709,6.617599,1,1,0.4864627,0.4652599,0.5147123,0.4732701,1,1,0.9999999,0.9999999,0,0,0,0,-1.109102,0.5740177,-2.440024,0.06936283,0.001051561,0.03509055,0.9969736
2025-06-20 13:33:32.622,1,1,-1.140973,0.5699101,2.424384,0.1287783,0.02921324,-0.03520497,-0.9906177,-1.076737,0.5744248,2.423170.129556,0.01135606,-0.03505505,-0.9908872,1,1,6.349917,6.615975,1,1,0.486407,0.4651338,0.5147123,0.4732701,1,1,0.9999999,0.9999999,0,0,0,0,-1.109159,0.5740098,-2.439876,0.06944954,0.001183204,0.03512195,0.9969663
2025-06-20 13:33:32.634,1,1,-1.141038,0.5698755,2.424161,0.1292177,0.02903946,-0.03525015,-0.9905639,-1.076802,0.5743993,2.4229680.1299883,0.01134432,-0.03510373,-0.990829,1,1,6.352891,6.620383,1,1,0.4866351,0.4652298,0.5147437,0.473202,1,1,0.9999999,0.9999999,0,0,0,0,-1.10923,0.5739844,-2.439663,0.06960041,0.001346364,0.03518424,0.9969534
2025-06-20 13:33:32.644,1,1,-1.141083,0.5698439,2.424007,0.1294547,0.02897378,-0.03529922,-0.9905332,-1.076847,0.5743754,2.4228240.1302231,0.01133668,-0.03515289,-0.9907966,1,1,6.3571,6.633586,1,1,0.4866351,0.4652298,0.514721,0.4729774,1,1,0.9999999,0.9999999,0,0,0,0,-1.109277,0.5739606,-2.439514,0.06972662,0.00143642,0.03524011,0.9969425
2025-06-20 13:33:32.656,1,1,-1.141138,0.5698007,2.423831,0.1297056,0.02871188,-0.03538166,-0.9905051,-1.076903,0.5743432,2.4226520.1304678,0.01122004,-0.03523471,-0.9907627,1,1,6.375744,6.639895,1,1,0.4867336,0.4652699,0.5148721,0.4728777,1,1,0.9999999,0.9999999,0,0,0,0,-1.109325,0.5739337,-2.439368,0.06986581,0.00148001,0.03531144,0.9969302
2025-06-20 13:33:32.667,1,1,-1.141215,0.569757,2.423692,0.1298465,0.02861242,-0.03547457,-0.9904861,-1.076981,0.5743102,2.4225090.1306063,0.01120371,-0.03532467,-0.9907415,1,1,6.374363,6.634517,1,1,0.4868076,0.4652683,0.5148721,0.4728777,1,1,0.9999999,0.9999999,0,0,0,0,-1.109402,0.5739012,-2.439226,0.07003994,0.001476121,0.03539937,0.9969148
2025-06-20 13:33:32.678,1,1,-1.141268,0.5697199,2.423557,0.1301131,0.02841162,-0.03554951,-0.9904543,-1.077034,0.5742818,2.4223680.1308704,0.01107324,-0.03539954,-0.9907055,1,1,6.372445,6.627569,1,1,0.4868076,0.4652683,0.5145497,0.4725826,1,1,0.9999999,0.9999999,0,0,0,0,-1.109464,0.5738677,-2.439059,0.07022185,0.001423169,0.03548663,0.996899
2025-06-20 13:33:32.689,1,1,-1.14133,0.5696807,2.423399,0.1302679,0.02827735,-0.03563601,-0.9904347,-1.077097,0.5742518,2.42220.1310229,0.01101728,-0.03548402,-0.9906829,1,1,6.378913,6.621288,1,1,0.4869325,0.4649158,0.5145497,0.4725826,1,1,0.9999999,0.9999999,0,0,0,0,-1.109514,0.5738428,-2.438922,0.07035342,0.001367561,0.03555266,0.9968874
2025-06-20 13:33:32.699,1,1,-1.141378,0.5696509,2.423271,0.1300886,0.02830652,-0.03571106,-0.9904547,-1.077147,0.5742293,2.4220650.1308379,0.01121635,-0.03555442,-0.9907026,1,1,6.392764,6.63301,1,1,0.4868351,0.4647445,0.5144995,0.4727301,1,1,0.9999999,0.9999999,0,0,0,0,-1.109573,0.573815,-2.438763,0.07047112,0.001312803,0.0356278,0.9968765
2025-06-20 13:33:32.711,1,1,-1.141442,0.5696378,2.423154,0.1301717,0.02825566,-0.03579488,-0.9904423,-1.077211,0.5742256,2.4219410.1309187,0.01125115,-0.03563662,-0.9906885,1,1,6.38897,6.633817,1,1,0.4867836,0.4647496,0.5144995,0.4727301,1,1,0.9999999,0.9999999,0,0,0,0,-1.109627,0.5738139,-2.438667,0.07056803,0.001278847,0.0356929,0.9968674
2025-06-20 13:33:32.722,1,1,-1.141493,0.5696093,2.423019,0.1304412,0.02801429,-0.03587105,-0.9904107,-1.077262,0.5742068,2.4218020.1311852,0.01108556,-0.03571438,-0.9906524,1,1,6.385874,6.633972,1,1,0.4867836,0.4647496,0.5144995,0.4727301,1,1,0.9999999,0.9999999,0,0,0,0,-1.109678,0.5737932,-2.438527,0.07067072,0.001251384,0.03577153,0.9968573
2025-06-20 13:33:32.734,1,1,-1.141539,0.5695827,2.422894,0.1304858,0.02803268,-0.03594918,-0.9904016,-1.077309,0.5741889,2.4216740.1312253,0.01124822,-0.0357907,-0.9906425,1,1,6.379451,6.63265,1,1,0.4867848,0.4646645,0.5143976,0.472545,1,1,0.9999999,0.9999999,0,0,0,0,-1.109724,0.5737745,-2.438399,0.07078574,0.001234167,0.03584431,0.9968466
2025-06-20 13:33:32.745,1,1,-1.141597,0.5695525,2.422807,0.130582,0.02798984,-0.03601492,-0.9903877,-1.077368,0.5741661,2.4215830.1313193,0.0112805,-0.03585501,-0.9906273,1,1,6.377429,6.622555,1,1,0.4867848,0.4646645,0.5145987,0.4728477,1,1,0.9999999,0.9999999,0,0,0,0,-1.109783,0.5737519,-2.438308,0.07089981,0.001215928,0.03590759,0.9968362
2025-06-20 13:33:32.756,1,1,-1.141638,0.5695269,2.422712,0.1307045,0.02792394,-0.03608335,-0.9903709,-1.07741,0.5741481,2.4214820.1314399,0.01128162,-0.0359225,-0.9906088,1,1,6.371043,6.615958,1,1,0.4869166,0.4650102,0.5145987,0.4728477,1,1,0.9999999,0.9999999,0,0,0,0,-1.109824,0.5737332,-2.438205,0.07101443,0.001176305,0.03597041,0.9968258
2025-06-20 13:33:32.767,1,1,-1.141672,0.5695102,2.422644,0.1308863,0.02777931,-0.03614401,-0.9903489,-1.077444,0.5741381,2.4214030.1316176,0.01125021,-0.03598537,-0.9905834,1,1,6.369443,6.614606,1,1,0.4872042,0.4651814,0.5149025,0.4727946,1,1,0.9999999,0.9999999,0,0,0,0,-1.109862,0.573719,-2.438117,0.07108864,0.001091396,0.03604104,0.9968181
2025-06-20 13:33:32.778,1,1,-1.141705,0.5695012,2.422579,0.1308646,0.02769092,-0.03622884,-0.9903511,-1.077479,0.5741382,2.4213240.1315951,0.01120975,-0.03606967,-0.9905838,1,1,6.371446,6.615894,1,1,0.4872042,0.4651814,0.5149025,0.4727946,1,1,0.9999999,0.9999999,0,0,0,0,-1.109893,0.5737153,-2.438045,0.07110973,0.0009951021,0.03611846,0.9968139
2025-06-20 13:33:32.790,1,1,-1.141763,0.569495,2.422513,0.1308488,0.02752551,-0.03636312,-0.9903529,-1.077538,0.574147,2.421240.1315793,0.01108715,-0.03620505,-0.9905822,1,1,6.378594,6.617629,1,1,0.4871586,0.4652723,0.5149025,0.4727946,1,1,0.9999999,0.9999999,0,0,0,0,-1.109947,0.5737159,-2.43797,0.07108325,0.0008573294,0.03624594,0.9968113
2025-06-20 13:33:32.801,1,1,-1.141795,0.5694975,2.42246,0.1308286,0.02728857,-0.03648767,-0.9903575,-1.077571,0.5741638,2.421170.1315572,0.01092272,-0.03633123,-0.9905823,1,1,6.391026,6.629514,1,1,0.4871872,0.4649885,0.5148041,0.4726138,1,1,0.9999999,0.9999999,0,0,0,0,-1.109976,0.5737244,-2.437908,0.07104389,0.0007277199,0.03636534,0.9968098
2025-06-20 13:33:32.811,1,1,-1.141835,0.5695076,2.422403,0.1308088,0.02705924,-0.03665177,-0.9903603,-1.077613,0.5741923,2.4210880.1315382,0.01072412,-0.03649734,-0.990581,1,1,6.395297,6.629227,1,1,0.4871872,0.4649885,0.5147115,0.4728296,1,1,0.9999999,0.9999999,0,0,0,0,-1.110006,0.5737386,-2.437848,0.07098804,0.0005695197,0.03650099,0.9968089
2025-06-20 13:33:32.822,1,1,-1.141867,0.5695249,2.42237,0.1307673,0.02692993,-0.03674673,-0.9903658,-1.077646,0.57422,2.4210380.1314968,0.01062245,-0.03659317,-0.9905841,1,1,6.393274,6.628408,1,1,0.4871872,0.4649885,0.5147115,0.4728296,1,1,0.9999999,0.9999999,0,0,0,0,-1.11004,0.5737633,-2.437798,0.07094592,0.0004202949,0.03661024,0.996808
2025-06-20 13:33:32.834,1,1,-1.141899,0.5695526,2.422332,0.130862,0.02666029,-0.03682254,-0.9903578,-1.07768,0.5742553,2.4209790.1315899,0.01039956,-0.03667204,-0.9905711,1,1,6.396181,6.621144,1,1,0.4868952,0.465042,0.5145881,0.4728062,1,1,0.9999999,0.9999999,0,0,0,0,-1.110067,0.5737938,-2.437749,0.07091126,0.0002568402,0.0366815,0.9968079
2025-06-20 13:33:32.845,1,1,-1.141924,0.5695879,2.4223,0.1308541,0.02644385,-0.03688473,-0.9903623,-1.077705,0.5742959,2.4209220.1315817,0.01020298,-0.03673561,-0.9905719,1,1,6.400689,6.618572,1,1,0.4868952,0.465042,0.5144765,0.4728577,1,1,0.9999999,0.9999999,0,0,0,0,-1.110084,0.5738238,-2.437713,0.07087727,0.0001052503,0.03672686,0.9968087
2025-06-20 13:33:32.856,1,1,-1.141942,0.5696283,2.422275,0.1308038,0.02620169,-0.03695239,-0.9903729,-1.077724,0.574342,2.4208710.1315312,0.009978634,-0.03680506,-0.9905783,1,1,6.403767,6.617,1,1,0.4867978,0.4650125,0.5144765,0.4728577,1,1,0.9999999,0.9999999,0,0,0,0,-1.110097,0.5738647,-2.437673,0.07080755,-9.830324E-05,0.03678083,0.9968116
2025-06-20 13:33:32.868,1,1,-1.141962,0.5696732,2.422281,0.1307569,0.0259237,-0.0370332,-0.9903834,-1.077745,0.5743944,2.4208510.1314834,0.009730995,-0.03688755,-0.990584,1,1,6.409533,6.626757,1,1,0.486704,0.4650961,0.5142806,0.4727519,1,1,0.9999999,0.9999999,0,0,0,0,-1.110113,0.5739184,-2.437661,0.07072856,-0.000329834,0.03686445,0.9968141
2025-06-20 13:33:32.878,1,1,-1.141973,0.5697038,2.422267,0.1306715,0.02568122,-0.03714455,-0.9903969,-1.077758,0.5744361,2.4208090.1313987,0.00950144,-0.03700022,-0.9905933,1,1,6.411325,6.624733,1,1,0.486704,0.4650961,0.5144479,0.4727609,1,1,0.9999999,0.9999999,0,0,0,0,-1.110117,0.5739523,-2.437633,0.07064991,-0.0005448784,0.03696485,0.9968159
2025-06-20 13:33:32.890,1,1,-1.141976,0.5697413,2.422249,0.1305279,0.02541312,-0.03732327,-0.9904159,-1.077763,0.5744922,2.4207530.131257,0.009245099,-0.03718076,-0.9906077,1,1,6.413329,6.622664,1,1,0.4870391,0.4649528,0.5144479,0.4727609,1,1,0.9999999,0.9999999,0,0,0,0,-1.110114,0.5739897,-2.437603,0.07054641,-0.0007973398,0.03710605,0.9968178
2025-06-20 13:33:32.899,1,1,-1.141949,0.5697684,2.422263,0.1304125,0.02529766,-0.03741996,-0.9904304,-1.077738,0.5745291,2.4207430.1311427,0.009140295,-0.03727869,-0.9906202,1,1,6.415021,6.631315,1,1,0.4870391,0.4649528,0.5146587,0.472724,1,1,0.9999999,0.9999999,0,0,0,0,-1.11008,0.5740247,-2.437599,0.07044023,-0.00101675,0.03721524,0.996821
2025-06-20 13:33:32.911,1,1,-1.141912,0.5698001,2.422273,0.1302604,0.0251439,-0.03749798,-0.9904515,-1.077701,0.5745678,2.4207290.1309908,0.009004532,-0.03735719,-0.9906387,1,1,6.426379,6.629442,1,1,0.4864763,0.4646638,0.5145016,0.4728333,1,1,0.9999999,0.9999999,0,0,0,0,-1.110048,0.5740494,-2.437603,0.07038375,-0.001144643,0.03726694,0.996823
2025-06-20 13:33:32.923,1,1,-1.141873,0.5698218,2.422269,0.1301806,0.0250135,-0.03750472,-0.9904649,-1.077663,0.5745881,2.4207070.1309105,0.008881763,-0.0373641,-0.9906501,1,1,6.423771,6.628747,1,1,0.4870894,0.4650896,0.5145016,0.4728333,1,1,0.9999999,0.9999999,0,0,0,0,-1.110003,0.5740743,-2.437587,0.07031751,-0.001322692,0.03728445,0.9968268
2025-06-20 13:33:32.935,1,1,-1.141822,0.569837,2.422271,0.1300876,0.02493553,-0.03744037,-0.9904816,-1.077611,0.5745932,2.4206980.1308157,0.008816815,-0.03729861,-0.9906656,1,1,6.415107,6.623882,1,1,0.487022,0.465012,0.5146565,0.4730324,1,1,0.9999999,0.9999999,0,0,0,0,-1.10995,0.5740867,-2.437582,0.07030564,-0.001423361,0.03722271,0.9968297
2025-06-20 13:33:32.945,1,1,-1.14176,0.5698495,2.422286,0.1301222,0.02488333,-0.0373483,-0.9904818,-1.077549,0.5745929,2.4207070.1308486,0.008770104,-0.03720624,-0.9906652,1,1,6.409881,6.618464,1,1,0.487022,0.465012,0.5146565,0.4730324,1,1,0.9999999,0.9999999,0,0,0,0,-1.109876,0.5740944,-2.437593,0.07033276,-0.001489173,0.03711183,0.9968319
2025-06-20 13:33:32.957,1,1,-1.141697,0.5698445,2.4223,0.1301542,0.02482881,-0.03724653,-0.9904827,-1.077485,0.5745738,2.4207170.1308786,0.008720479,-0.03710333,-0.9906655,1,1,6.410149,6.615108,1,1,0.4868571,0.4649982,0.5146565,0.4730324,1,1,0.9999999,0.9999999,0,0,0,0,-1.109811,0.574084,-2.437605,0.0703832,-0.001531461,0.03700555,0.9968323
2025-06-20 13:33:32.968,1,1,-1.141603,0.5698287,2.422323,0.1302663,0.02473708,-0.03711134,-0.9904754,-1.077389,0.5745392,2.4207340.1309879,0.008637106,-0.03696693,-0.9906569,1,1,6.408391,6.615486,1,1,0.4869595,0.4651954,0.5145262,0.4728649,1,1,0.9999999,0.9999999,0,0,0,0,-1.109714,0.5740619,-2.437625,0.07047562,-0.001581706,0.03686544,0.9968308
2025-06-20 13:33:32.978,1,1,-1.141542,0.5698172,2.422337,0.1302906,0.0247263,-0.03704352,-0.9904751,-1.077327,0.5745184,2.4207460.1310109,0.008629941,-0.03689784,-0.9906565,1,1,6.406107,6.620333,1,1,0.4869595,0.4651954,0.5145262,0.4728649,1,1,0.9999999,0.9999999,0,0,0,0,-1.109652,0.5740475,-2.437638,0.07052711,-0.00160118,0.03679421,0.9968297
2025-06-20 13:33:32.997,1,1,-1.141374,0.56977,2.422399,0.1304661,0.02464794,-0.03690693,-0.990459,-1.077158,0.5744523,2.4208050.1311836,0.008557587,-0.03675858,-0.9906393,1,1,6.409772,6.623694,1,1,0.4867515,0.4651493,0.5143234,0.4728737,1,1,0.9999999,0.9999999,0,0,0,0,-1.10956,0.5740118,-2.437675,0.07062004,-0.001620522,0.03670542,0.9968264
2025-06-20 13:33:33.001,1,1,-1.141315,0.5697588,2.422417,0.1305536,0.02460862,-0.03686711,-0.9904499,-1.077099,0.5744361,2.4208250.1312701,0.008520769,-0.0367181,-0.9906298,1,1,6.420757,6.622062,1,1,0.4868021,0.465136,0.5143234,0.4728737,1,1,0.9999999,0.9999999,0,0,0,0,-1.109444,0.5739884,-2.43771,0.07073622,-0.001615641,0.03662664,0.9968211
2025-06-20 13:33:33.012,1,1,-1.14121,0.5697399,2.422449,0.130662,0.02463724,-0.03678318,-0.990438,-1.076993,0.5744066,2.4208630.1313771,0.008551713,-0.03663293,-0.9906185,1,1,6.430239,6.622908,1,1,0.4868021,0.465136,0.5143291,0.4727556,1,1,0.9999999,0.9999999,0,0,0,0,-1.10932,0.5739634,-2.437751,0.07084975,-0.001565786,0.03652965,0.9968167
2025-06-20 13:33:33.023,1,1,-1.141083,0.5697231,2.4225,0.1308134,0.02470007,-0.03664681,-0.9904216,-1.076864,0.5743732,2.4209260.1315264,0.008616586,-0.03649541,-0.9906032,1,1,6.430275,6.623431,1,1,0.48684,0.465362,0.5143291,0.4727556,1,1,0.9999999,0.9999999,0,0,0,0,-1.109217,0.5739458,-2.437798,0.07093936,-0.00149613,0.03642081,0.9968144
2025-06-20 13:33:33.035,1,1,-1.140945,0.5697055,2.422549,0.1310013,0.02476252,-0.0364793,-0.9904013,-1.076725,0.5743352,2.4209860.1317115,0.008682583,-0.0363273,-0.9905842,1,1,6.423243,6.631317,1,1,0.4869321,0.4651529,0.5143716,0.47282,1,1,0.9999999,0.9999999,0,0,0,0,-1.109081,0.5739213,-2.437853,0.07105166,-0.001410709,0.03626219,0.9968123
2025-06-20 13:33:33.045,1,1,-1.140831,0.5696942,2.422592,0.131103,0.0247811,-0.03632793,-0.9903929,-1.076609,0.5743052,2.4210380.1318107,0.008702551,-0.03617495,-0.9905764,1,1,6.417501,6.63164,1,1,0.4869321,0.4651529,0.5142881,0.4728063,1,1,0.9999999,0.9999999,0,0,0,0,-1.108969,0.5739027,-2.437899,0.07113248,-0.001344976,0.03611543,0.9968119
2025-06-20 13:33:33.056,1,1,-1.140716,0.5696867,2.422638,0.131193,0.02475405,-0.03617914,-0.9903871,-1.076492,0.574279,2.4210920.131898,0.008676658,-0.03602497,-0.9905705,1,1,6.419888,6.631384,1,1,0.4870703,0.4651991,0.5142881,0.4728063,1,1,0.9999999,0.9999999,0,0,0,0,-1.108831,0.573885,-2.437958,0.07122423,-0.001285287,0.0359372,0.9968119
2025-06-20 13:33:33.068,1,1,-1.140572,0.569684,2.422732,0.1312201,0.02475349,-0.03599981,-0.9903902,-1.076347,0.5742539,2.4211950.1319218,0.008678282,-0.03584348,-0.9905739,1,1,6.416171,6.631274,1,1,0.4868338,0.4650055,0.5143442,0.4727308,1,1,0.9999999,0.9999999,0,0,0,0,-1.108713,0.5738758,-2.438044,0.07129058,-0.001232299,0.0357824,0.9968128
2025-06-20 13:33:33.079,1,1,-1.140442,0.5696816,2.422787,0.1313078,0.02473757,-0.03588675,-0.9903831,-1.076216,0.5742378,2.4212580.1320075,0.008663167,-0.03573013,-0.9905668,1,1,6.410514,6.626801,1,1,0.4868338,0.4650055,0.5141246,0.4725909,1,1,0.9999999,0.9999999,0,0,0,0,-1.10856,0.5738658,-2.438116,0.07134887,-0.001168142,0.03564895,0.9968135
2025-06-20 13:33:33.090,1,1,-1.140271,0.569681,2.422857,0.1313961,0.02477998,-0.03576668,-0.9903746,-1.076043,0.5742235,2.4213430.1320937,0.008706312,-0.03560989,-0.9905592,1,1,6.411656,6.623375,1,1,0.4868841,0.4649169,0.5141246,0.4725909,1,1,0.9999999,0.9999999,0,0,0,0,-1.108391,0.5738598,-2.438193,0.07139438,-0.001062038,0.03553555,0.9968144
2025-06-20 13:33:33.100,1,1,-1.140111,0.5696509,2.422961,0.1315414,0.02483739,-0.03563081,-0.9903587,-1.075881,0.5741793,2.421470.1322366,0.008764965,-0.03547519,-0.9905444,1,1,6.415366,6.606107,1,1,0.4869182,0.4651615,0.5140896,0.4726308,1,1,0.9999999,0.9999999,0,0,0,0,-1.108243,0.5738518,-2.438264,0.07141483,-0.0009191971,0.03543535,0.9968166
2025-06-20 13:33:33.112,1,1,-1.139947,0.5696377,2.423045,0.1315609,0.02495657,-0.03549577,-0.9903581,-1.075716,0.5741518,2.4215790.1322538,0.008884635,-0.03533923,-0.9905459,1,1,6.418764,6.622052,1,1,0.4869182,0.4651615,0.5143518,0.4727356,1,1,0.9999999,0.9999999,0,0,0,0,-1.108077,0.573804,-2.438404,0.07145867,-0.0006961655,0.03528889,0.9968189
2025-06-20 13:33:33.124,1,1,-1.13971,0.569631,2.42315,0.1316157,0.02520898,-0.03526931,-0.9903525,-1.075477,0.5741212,2.4217280.1323052,0.009137454,-0.03511131,-0.9905449,1,1,6.426311,6.63618,1,1,0.4869349,0.465217,0.5143518,0.4727356,1,1,0.9999999,0.9999999,0,0,0,0,-1.107882,0.5737897,-2.438513,0.07151336,-0.0004186317,0.03511339,0.9968213
2025-06-20 13:33:33.135,1,1,-1.139537,0.5696236,2.423231,0.1316524,0.02538105,-0.03508065,-0.9903499,-1.075302,0.574094,2.4218440.1323389,0.009310321,-0.03492159,-0.9905454,1,1,6.441088,6.638976,1,1,0.4869349,0.465217,0.5145074,0.4726871,1,1,0.9999999,0.9999999,0,0,0,0,-1.107684,0.5737712,-2.438629,0.07156973,-0.0001058115,0.034907,0.9968246
2025-06-20 13:33:33.147,1,1,-1.139338,0.569648,2.423339,0.131666,0.02564912,-0.03483468,-0.9903498,-1.075099,0.5740918,2.4219960.1323489,0.009578672,-0.0346736,-0.9905502,1,1,6.448289,6.647632,1,1,0.4870416,0.4652203,0.5145331,0.4726719,1,1,0.9999999,0.9999999,0,0,0,0,-1.107561,0.5737901,-2.438715,0.07161151,0.0001147816,0.03475508,0.9968269
2025-06-20 13:33:33.164,1,1,-1.139007,0.5696489,2.423514,0.1317292,0.02611936,-0.03443753,-0.9903431,-1.074764,0.5740501,2.422240.1324064,0.01004952,-0.03427452,-0.9905518,1,1,6.457911,6.641923,1,1,0.4874291,0.4650467,0.5144568,0.4726827,1,1,0.9999999,0.9999999,0,0,0,0,-1.107207,0.5737664,-2.438947,0.07171193,0.000687665,0.03434357,0.9968337
2025-06-20 13:33:33.171,1,1,-1.138944,0.5696529,2.423548,0.1317731,0.02614552,-0.03436223,-0.9903391,-1.0747,0.5740461,2.4222870.132449,0.0100758,-0.03419964,-0.9905484,1,1,6.453626,6.633415,1,1,0.4872427,0.4648883,0.5144568,0.4726827,1,1,0.9999999,0.9999999,0,0,0,0,-1.107146,0.5737658,-2.438988,0.0717193,0.0007852642,0.03427385,0.9968355
2025-06-20 13:33:33.180,1,1,-1.138821,0.5696642,2.423612,0.1317916,0.02626046,-0.03423115,-0.9903382,-1.074576,0.574044,2.4223770.1324654,0.01019085,-0.0340685,-0.9905496,1,1,6.449381,6.630541,1,1,0.4872427,0.4648883,0.5145986,0.4724753,1,1,0.9999999,0.9999999,0,0,0,0,-1.106998,0.5737706,-2.439085,0.07172712,0.001023616,0.03412213,0.9968399
2025-06-20 13:33:33.191,1,1,-1.138656,0.5696602,2.423744,0.1317294,0.02640769,-0.03406542,-0.9903483,-1.074409,0.5740238,2.4225460.1324003,0.01033825,-0.03390307,-0.9905625,1,1,6.430912,6.632713,1,1,0.487458,0.4650656,0.5146689,0.4722644,1,1,0.9999999,0.9999999,0,0,0,0,-1.106869,0.5737545,-2.439217,0.07168579,0.001266352,0.0339903,0.9968472
2025-06-20 13:33:33.204,1,1,-1.138465,0.5696838,2.423858,0.1316134,0.02655922,-0.03398109,-0.9903625,-1.074217,0.5740405,2.4226880.132283,0.01048988,-0.03381936,-0.9905793,1,1,6.433526,6.637971,1,1,0.487755,0.4652384,0.5146689,0.4722644,1,1,0.9999999,0.9999999,0,0,0,0,-1.106708,0.5737683,-2.439327,0.07162549,0.001453428,0.03391719,0.9968537
2025-06-20 13:33:33.215,1,1,-1.138332,0.5697035,2.423938,0.1313821,0.0266993,-0.03396355,-0.9903901,-1.074084,0.5740604,2.4227860.1320515,0.01063018,-0.03380131,-0.9906094,1,1,6.436767,6.641222,1,1,0.487755,0.4652384,0.5148882,0.4725025,1,1,0.9999999,0.9999999,0,0,0,0,-1.106553,0.5737869,-2.439436,0.07151913,0.001623342,0.03389364,0.9968619
2025-06-20 13:33:33.225,1,1,-1.138262,0.5697188,2.424025,0.1311274,0.02670157,-0.03397813,-0.9904233,-1.074014,0.5740808,2.4228940.1317963,0.01063247,-0.03381624,-0.9906428,1,1,6.421507,6.639263,1,1,0.4874768,0.4653776,0.5148714,0.4725103,1,1,0.9999999,0.9999999,0,0,0,0,-1.106487,0.5737992,-2.439535,0.07137658,0.001781899,0.03391543,0.9968711
2025-06-20 13:33:33.236,1,1,-1.13814,0.5697408,2.424103,0.1309368,0.02678819,-0.03399768,-0.9904454,-1.073892,0.5741077,2.4229860.131606,0.01071921,-0.03383674,-0.9906664,1,1,6.428608,6.635337,1,1,0.4881248,0.46526,0.5148714,0.4725103,1,1,0.9999999,0.9999999,0,0,0,0,-1.106367,0.57382,-2.439619,0.07125599,0.001896426,0.03394153,0.9968786
